e,eLabel,time,prec,kindLabel,sitelinks,whereLabel
http://www.wikidata.org/entity/Q705904,Seleucid dynasty,-0304-01-01T00:00:00Z,9,dynasty,29,Babylonia
http://www.wikidata.org/entity/Q705904,Seleucid dynasty,-0304-01-01T00:00:00Z,9,dynasty,29,Seleucid Empire
http://www.wikidata.org/entity/Q1136681,Seleucia,-0304-01-01T00:00:00Z,9,archaeological site,43,Iraq
http://www.wikidata.org/entity/Q1136681,Seleucia,-0304-01-01T00:00:00Z,9,ancient city,43,Iraq
http://www.wikidata.org/entity/Q1136681,Seleucia,-0304-01-01T00:00:00Z,9,archaeological site,43,Sasanian Empire
http://www.wikidata.org/entity/Q1136681,Seleucia,-0304-01-01T00:00:00Z,9,ancient city,43,Sasanian Empire
http://www.wikidata.org/entity/Q1136681,Seleucia,-0304-01-01T00:00:00Z,9,archaeological site,43,Seleucid Empire
http://www.wikidata.org/entity/Q1136681,Seleucia,-0304-01-01T00:00:00Z,9,ancient city,43,Seleucid Empire
http://www.wikidata.org/entity/Q1136681,Seleucia,-0304-01-01T00:00:00Z,9,archaeological site,43,Parthian Empire
http://www.wikidata.org/entity/Q1136681,Seleucia,-0304-01-01T00:00:00Z,9,ancient city,43,Parthian Empire
http://www.wikidata.org/entity/Q2320005,Ptolemaic Kingdom,-0304-01-01T00:00:00Z,9,Hellenistic kingdom,58,
http://www.wikidata.org/entity/Q386952,dzong,0021-01-01T00:00:00Z,9,architectural style,34,People's Republic of China
http://www.wikidata.org/entity/Q386952,dzong,0021-01-01T00:00:00Z,9,architectural style,34,Bhutan
http://www.wikidata.org/entity/Q80561,Antakya,-0300-01-01T00:00:00Z,9,town,114,Turkey
http://www.wikidata.org/entity/Q80561,Antakya,-0300-01-01T00:00:00Z,9,big city,114,Turkey
http://www.wikidata.org/entity/Q179541,Epicureanism,-0306-01-01T00:00:00Z,9,philosophical schools and traditions,63,
http://www.wikidata.org/entity/Q237325,Antigonid dynasty,-0305-01-01T00:00:00Z,9,dynasty,48,Macedonia
http://www.wikidata.org/entity/Q1190403,Edessa,-0301-01-01T00:00:00Z,9,polis,43,Turkey
http://www.wikidata.org/entity/Q1190403,Edessa,-0301-01-01T00:00:00Z,9,archaeological site,43,Turkey
http://www.wikidata.org/entity/Q1190403,Edessa,-0301-01-01T00:00:00Z,9,ancient city,43,Turkey
http://www.wikidata.org/entity/Q177378,tofu,0100-01-01T00:00:00Z,9,human food,98,
http://www.wikidata.org/entity/Q177378,tofu,0100-01-01T00:00:00Z,9,food ingredient,98,
http://www.wikidata.org/entity/Q188650,Lusitania,0027-01-01T00:00:00Z,9,Roman province,57,Ancient Rome
http://www.wikidata.org/entity/Q206789,Ghana Empire,0100-01-01T00:00:00Z,9,historical country,68,
http://www.wikidata.org/entity/Q257634,Geʽez script,0100-01-01T00:00:00Z,9,abugida,52,
http://www.wikidata.org/entity/Q257634,Geʽez script,0100-01-01T00:00:00Z,9,unicase alphabet,52,
http://www.wikidata.org/entity/Q257634,Geʽez script,0100-01-01T00:00:00Z,9,natural writing system,52,
http://www.wikidata.org/entity/Q172907,praetor,-0365-01-01T00:00:00Z,9,elective office,57,Ancient Rome
http://www.wikidata.org/entity/Q20501234,First Order,0021-01-01T00:00:00Z,9,fictional interstellar state,29,
http://www.wikidata.org/entity/Q20501234,First Order,0021-01-01T00:00:00Z,9,fictional government body,29,
http://www.wikidata.org/entity/Q181238,Africa,-0145-01-01T00:00:00Z,9,Roman province,63,Ancient Rome
http://www.wikidata.org/entity/Q207497,Macedonia,-0145-01-01T00:00:00Z,9,Roman province,52,Ancient Rome
http://www.wikidata.org/entity/Q51613,Epistle to the Philippians,0054-01-01T00:00:00Z,9,religious text,113,
http://www.wikidata.org/entity/Q51613,Epistle to the Philippians,0054-01-01T00:00:00Z,9,epistle,113,
http://www.wikidata.org/entity/Q51613,Epistle to the Philippians,0054-01-01T00:00:00Z,9,literary work,113,
http://www.wikidata.org/entity/Q51613,Epistle to the Philippians,0054-01-01T00:00:00Z,9,book of the Bible,113,
http://www.wikidata.org/entity/Q80355,First Epistle to the Corinthians,0054-01-01T00:00:00Z,9,religious text,119,
http://www.wikidata.org/entity/Q80355,First Epistle to the Corinthians,0054-01-01T00:00:00Z,9,epistle,119,
http://www.wikidata.org/entity/Q80355,First Epistle to the Corinthians,0054-01-01T00:00:00Z,9,literary work,119,
http://www.wikidata.org/entity/Q80355,First Epistle to the Corinthians,0054-01-01T00:00:00Z,9,book of the Bible,119,
http://www.wikidata.org/entity/Q123808,Second Epistle to the Corinthians,0056-01-01T00:00:00Z,9,religious text,113,
http://www.wikidata.org/entity/Q123808,Second Epistle to the Corinthians,0056-01-01T00:00:00Z,9,epistle,113,
http://www.wikidata.org/entity/Q123808,Second Epistle to the Corinthians,0056-01-01T00:00:00Z,9,literary work,113,
http://www.wikidata.org/entity/Q123808,Second Epistle to the Corinthians,0056-01-01T00:00:00Z,9,book of the Bible,113,
http://www.wikidata.org/entity/Q914898,Kingdom of Khotan,0056-01-01T00:00:00Z,9,historical country,34,
http://www.wikidata.org/entity/Q128608,Epistle to the Hebrews,0063-01-01T00:00:00Z,9,religious text,114,
http://www.wikidata.org/entity/Q128608,Epistle to the Hebrews,0063-01-01T00:00:00Z,9,epistle,114,
http://www.wikidata.org/entity/Q128608,Epistle to the Hebrews,0063-01-01T00:00:00Z,9,literary work,114,
http://www.wikidata.org/entity/Q128608,Epistle to the Hebrews,0063-01-01T00:00:00Z,9,book of the Bible,114,
http://www.wikidata.org/entity/Q131493,Epistle to Titus,0063-01-01T00:00:00Z,9,religious text,107,
http://www.wikidata.org/entity/Q131493,Epistle to Titus,0063-01-01T00:00:00Z,9,epistle,107,
http://www.wikidata.org/entity/Q131493,Epistle to Titus,0063-01-01T00:00:00Z,9,literary work,107,
http://www.wikidata.org/entity/Q131493,Epistle to Titus,0063-01-01T00:00:00Z,9,book of the Bible,107,
http://www.wikidata.org/entity/Q309270,Alpes Maritimae,0063-01-01T00:00:00Z,9,Roman province,45,Ancient Rome
http://www.wikidata.org/entity/Q408673,Epistle to the Ephesians,0062-01-01T00:00:00Z,9,religious text,114,
http://www.wikidata.org/entity/Q408673,Epistle to the Ephesians,0062-01-01T00:00:00Z,9,epistle,114,
http://www.wikidata.org/entity/Q408673,Epistle to the Ephesians,0062-01-01T00:00:00Z,9,literary work,114,
http://www.wikidata.org/entity/Q408673,Epistle to the Ephesians,0062-01-01T00:00:00Z,9,book of the Bible,114,
http://www.wikidata.org/entity/Q623322,Alpes Cottiae,0063-01-01T00:00:00Z,9,Roman province,43,Italy
http://www.wikidata.org/entity/Q623322,Alpes Cottiae,0063-01-01T00:00:00Z,9,Roman province,43,France
http://www.wikidata.org/entity/Q51613,Epistle to the Philippians,0061-01-01T00:00:00Z,9,religious text,113,
http://www.wikidata.org/entity/Q51613,Epistle to the Philippians,0061-01-01T00:00:00Z,9,epistle,113,
http://www.wikidata.org/entity/Q51613,Epistle to the Philippians,0061-01-01T00:00:00Z,9,literary work,113,
http://www.wikidata.org/entity/Q51613,Epistle to the Philippians,0061-01-01T00:00:00Z,9,book of the Bible,113,
http://www.wikidata.org/entity/Q131180,First Epistle to Timothy,0064-01-01T00:00:00Z,9,religious text,110,
http://www.wikidata.org/entity/Q131180,First Epistle to Timothy,0064-01-01T00:00:00Z,9,epistle,110,
http://www.wikidata.org/entity/Q131180,First Epistle to Timothy,0064-01-01T00:00:00Z,9,literary work,110,
http://www.wikidata.org/entity/Q131180,First Epistle to Timothy,0064-01-01T00:00:00Z,9,book of the Bible,110,
http://www.wikidata.org/entity/Q131489,Second Epistle to Timothy,0064-01-01T00:00:00Z,9,religious text,107,
http://www.wikidata.org/entity/Q131489,Second Epistle to Timothy,0064-01-01T00:00:00Z,9,epistle,107,
http://www.wikidata.org/entity/Q131489,Second Epistle to Timothy,0064-01-01T00:00:00Z,9,literary work,107,
http://www.wikidata.org/entity/Q131489,Second Epistle to Timothy,0064-01-01T00:00:00Z,9,book of the Bible,107,
http://www.wikidata.org/entity/Q608574,Legio I Adiutrix,0068-01-01T00:00:00Z,9,Roman legion,25,Ancient Rome
http://www.wikidata.org/entity/Q622438,Domus Aurea,0064-01-01T00:00:00Z,9,palace,37,Italy
http://www.wikidata.org/entity/Q622438,Domus Aurea,0064-01-01T00:00:00Z,9,villa rustica,37,Italy
http://www.wikidata.org/entity/Q622438,Domus Aurea,0064-01-01T00:00:00Z,9,domus,37,Italy
http://www.wikidata.org/entity/Q622438,Domus Aurea,0064-01-01T00:00:00Z,9,archaeological site,37,Italy
http://www.wikidata.org/entity/Q622438,Domus Aurea,0064-01-01T00:00:00Z,9,Italian national museum,37,Italy
http://www.wikidata.org/entity/Q622438,Domus Aurea,0064-01-01T00:00:00Z,9,ancient Roman structure,37,Italy
http://www.wikidata.org/entity/Q622438,Domus Aurea,0064-01-01T00:00:00Z,9,historical civil building museum,37,Italy
http://www.wikidata.org/entity/Q622438,Domus Aurea,0064-01-01T00:00:00Z,9,archaeological artifact museum,37,Italy
http://www.wikidata.org/entity/Q622438,Domus Aurea,0064-01-01T00:00:00Z,9,Museum of the Italian Ministry of Culture,37,Italy
http://www.wikidata.org/entity/Q622438,Domus Aurea,0064-01-01T00:00:00Z,9,Ancient Roman imperial palace,37,Italy
http://www.wikidata.org/entity/Q704151,Arsacid dynasty of Armenia,0066-01-01T00:00:00Z,9,dynasty,33,Kingdom of Armenia
http://www.wikidata.org/entity/Q704151,Arsacid dynasty of Armenia,0066-01-01T00:00:00Z,9,nakharar,33,Kingdom of Armenia
http://www.wikidata.org/entity/Q704151,Arsacid dynasty of Armenia,0066-01-01T00:00:00Z,9,nakhararq,33,Kingdom of Armenia
http://www.wikidata.org/entity/Q867782,Kingdom of Funan,0068-01-01T00:00:00Z,9,historical country,38,
http://www.wikidata.org/entity/Q1264618,White Horse Temple,0068-01-01T00:00:00Z,9,Buddhist temple,29,People's Republic of China
http://www.wikidata.org/entity/Q48203,Epistle to the Romans,0057-01-01T00:00:00Z,9,religious text,120,
http://www.wikidata.org/entity/Q48203,Epistle to the Romans,0057-01-01T00:00:00Z,9,epistle,120,
http://www.wikidata.org/entity/Q48203,Epistle to the Romans,0057-01-01T00:00:00Z,9,literary work,120,
http://www.wikidata.org/entity/Q48203,Epistle to the Romans,0057-01-01T00:00:00Z,9,book of the Bible,120,
http://www.wikidata.org/entity/Q131104,Epistle to Philemon,0057-01-01T00:00:00Z,9,religious text,112,
http://www.wikidata.org/entity/Q131104,Epistle to Philemon,0057-01-01T00:00:00Z,9,epistle,112,
http://www.wikidata.org/entity/Q131104,Epistle to Philemon,0057-01-01T00:00:00Z,9,literary work,112,
http://www.wikidata.org/entity/Q131104,Epistle to Philemon,0057-01-01T00:00:00Z,9,book of the Bible,112,
http://www.wikidata.org/entity/Q131107,Second Epistle to the Thessalonians,0051-01-01T00:00:00Z,9,religious text,105,
http://www.wikidata.org/entity/Q131107,Second Epistle to the Thessalonians,0051-01-01T00:00:00Z,9,epistle,105,
http://www.wikidata.org/entity/Q131107,Second Epistle to the Thessalonians,0051-01-01T00:00:00Z,9,literary work,105,
http://www.wikidata.org/entity/Q131107,Second Epistle to the Thessalonians,0051-01-01T00:00:00Z,9,book of the Bible,105,
http://www.wikidata.org/entity/Q207118,Roman Syria,-0063-01-01T00:00:00Z,9,Roman province,56,Ancient Rome
http://www.wikidata.org/entity/Q913382,Bithynia et Pontus,-0070-01-01T00:00:00Z,9,Roman province,31,Ancient Rome
http://www.wikidata.org/entity/Q1055008,Catiline Orations,-0062-01-01T00:00:00Z,9,series of creative works,25,
http://www.wikidata.org/entity/Q1055008,Catiline Orations,-0062-01-01T00:00:00Z,9,literary work,25,
http://www.wikidata.org/entity/Q6487,Antalya,-0149-01-01T00:00:00Z,9,city,135,Turkey
http://www.wikidata.org/entity/Q6487,Antalya,-0149-01-01T00:00:00Z,9,big city,135,Turkey
http://www.wikidata.org/entity/Q6487,Antalya,-0149-01-01T00:00:00Z,9,metropolitan municipality in Turkey,135,Turkey
http://www.wikidata.org/entity/Q465762,Laocoön and His Sons,-0149-01-01T00:00:00Z,9,sculpture,47,Vatican City
http://www.wikidata.org/entity/Q465762,Laocoön and His Sons,-0149-01-01T00:00:00Z,9,group of sculptures,47,Vatican City
http://www.wikidata.org/entity/Q721657,Gundestrup cauldron,-0149-01-01T00:00:00Z,9,work of art,34,Denmark
http://www.wikidata.org/entity/Q721657,Gundestrup cauldron,-0149-01-01T00:00:00Z,9,cauldron,34,Denmark
http://www.wikidata.org/entity/Q721657,Gundestrup cauldron,-0149-01-01T00:00:00Z,9,archaeological find,34,Denmark
http://www.wikidata.org/entity/Q1177765,Tower of David,-0149-01-01T00:00:00Z,9,museum,34,Palestine
http://www.wikidata.org/entity/Q1177765,Tower of David,-0149-01-01T00:00:00Z,9,citadel,34,Palestine
http://www.wikidata.org/entity/Q221353,Arabia Petraea,0106-01-01T00:00:00Z,9,Roman province,52,Ancient Rome
